Date;Time;Temperature_C;Dew_Point_C;Humidity_%;Wind;Speed_kmh;Gust_kmh;Pressure_hPa;Precip_Rate_mm;Precip_Accum_mm;UV;Solar_w/m2
05/01/2020;03:24 AM;24.0;22.11;89.0;SW;1.45;1.77;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:29 AM;24.0;22.11;89.0;SW;1.77;2.25;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:34 AM;24.0;22.11;89.0;SW;0.48;0.8;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:39 AM;24.0;22.11;89.0;SW;0.97;1.45;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:44 AM;23.94;22.06;89.0;SW;0.97;1.13;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:49 AM;23.78;21.83;89.0;SW;0.97;1.45;1013.55;0.0;0.0;0.0;0.0
05/01/2020;03:54 AM;23.67;21.72;89.0;SW;1.61;2.09;1013.88;0.0;0.0;0.0;0.0
05/01/2020;03:59 AM;23.5;21.61;89.0;WSW;3.54;4.02;1013.88;0.0;0.0;0.0;0.0
05/01/2020;04:04 AM;23.61;21.72;89.0;SW;2.25;2.74;1013.88;0.0;0.0;0.0;0.0
05/01/2020;04:09 AM;23.5;21.61;89.0;SSW;2.74;3.38;1013.88;0.0;0.0;0.0;0.0
05/01/2020;04:14 AM;23.39;21.5;89.0;SSW;2.74;3.54;1013.88;0.0;0.0;0.0;0.0
05/01/2020;04:19 AM;23.28;21.39;89.0;SSW;1.45;1.77;1013.88;0.0;0.0;0.0;0.0
05/01/2020;04:24 AM;23.17;21.28;89.0;SSW;1.13;1.61;1013.55;0.0;0.0;0.0;0.0
