Date       ;Time     ;Temperature_C ;Dew_Point_C ;Humidity_% ;Wind ;Speed_kmh ;Gust_kmh ;Pressure_hPa ;Precip_Rate_mm ;Precip_Accum_mm ;UV  ;Solar_w/m2 
05/01/2020 ;04:24 PM ;31.94         ;20.61       ;51.0       ;WSW  ;8.53      ;11.26    ;1014.22      ;0.0            ;0.0             ;1.0 ;125.8      
05/01/2020 ;04:29 PM ;31.72         ;20.83       ;53.0       ;SW   ;8.53      ;11.75    ;1014.22      ;0.0            ;0.0             ;1.0 ;108.4      
05/01/2020 ;04:34 PM ;31.22         ;20.78       ;54.0       ;SW   ;9.65      ;13.52    ;1014.22      ;0.0            ;0.0             ;1.0 ;101.4      
05/01/2020 ;04:39 PM ;31.0          ;20.61       ;54.0       ;WSW  ;9.49      ;12.07    ;1014.22      ;0.0            ;0.0             ;0.0 ;88.0       
05/01/2020 ;04:44 PM ;30.72         ;20.67       ;55.0       ;SW   ;12.07     ;15.93    ;1013.88      ;0.0            ;0.0             ;0.0 ;77.6       
05/01/2020 ;04:49 PM ;30.61         ;20.61       ;55.0       ;WSW  ;9.01      ;12.23    ;1014.22      ;0.0            ;0.0             ;0.0 ;63.7       
05/01/2020 ;04:54 PM ;30.28         ;20.61       ;56.0       ;WSW  ;9.33      ;12.23    ;1014.22      ;0.0            ;0.0             ;0.0 ;42.9       
05/01/2020 ;04:59 PM ;30.11         ;20.39       ;56.0       ;SW   ;8.53      ;11.91    ;1013.88      ;0.0            ;0.0             ;0.0 ;38.5       
05/01/2020 ;05:04 PM ;30.17         ;20.44       ;56.0       ;WSW  ;7.24      ;9.33     ;1014.22      ;0.0            ;0.0             ;0.0 ;35.5       
05/01/2020 ;05:09 PM ;29.94         ;20.5        ;57.0       ;WSW  ;10.94     ;14.8     ;1014.22      ;0.0            ;0.0             ;0.0 ;29.0       
05/01/2020 ;05:14 PM ;29.61         ;20.5        ;58.0       ;WSW  ;10.62     ;14.48    ;1014.22      ;0.0            ;0.0             ;0.0 ;24.2       
05/01/2020 ;05:19 PM ;29.5          ;20.39       ;58.0       ;SW   ;9.65      ;13.19    ;1014.22      ;0.0            ;0.0             ;0.0 ;19.5       
05/01/2020 ;05:24 PM ;29.33         ;20.33       ;58.0       ;SW   ;8.53      ;11.26    ;1014.22      ;0.0            ;0.0             ;0.0 ;14.7       
05/01/2020 ;05:29 PM ;29.22         ;20.39       ;59.0       ;WSW  ;9.65      ;12.71    ;1014.56      ;0.0            ;0.0             ;0.0 ;9.5        
05/01/2020 ;05:34 PM ;29.06         ;20.28       ;59.0       ;SW   ;9.17      ;13.03    ;1014.56      ;0.0            ;0.0             ;0.0 ;5.6        
05/01/2020 ;05:39 PM ;28.89         ;20.33       ;60.0       ;SW   ;8.21      ;10.62    ;1014.56      ;0.0            ;0.0             ;0.0 ;2.6        
05/01/2020 ;05:44 PM ;28.78         ;20.28       ;60.0       ;SW   ;7.88      ;10.78    ;1014.56      ;0.0            ;0.0             ;0.0 ;0.4        
05/01/2020 ;05:49 PM ;28.67         ;20.28       ;61.0       ;SW   ;7.08      ;9.49     ;1014.56      ;0.0            ;0.0             ;0.0 ;0.0        
